date,branch,product,mass,materials,lifeCycleStep,lifeCycleStepCountry,impact,value,norm_value_ecs
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fru,30.35324179,32.77933266
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fwe,8.43E-08,0.001243080959
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ior,0.04321198704,0.4331274293
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ldu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,mru,1.82E-07,0.1824029636
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ozd,2.19E-11,2.17E-05
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pco,0.0129307085,12.75373851
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pma,1.05E-06,133.9771737
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,swe,0.004421517738,5.655503318
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,tre,0.04844816013,8.579261758
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ecs,314.055491,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pef,343.5339427,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,acd,0.02927389981,27.55153385
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,cch,3.907542248,124.5247527
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,fru,31.15147058,33.64136272
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,fwe,7.35E-05,1.08424261
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ior,0.02875219472,0.2881923521
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ldu,0.635915625,0.05199078811
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,mru,3.17E-05,31.73011157
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ozd,2.68E-05,26.67283217
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pco,0.01450812042,14.30956193
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pma,6.98E-07,88.74615145
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,swe,0.008424649006,10.77585418
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,tre,0.07289280517,12.90795056
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ecs,372.2845368,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pef,402.427015,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,acd,0.007080321,6.66374159
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,cch,0.68860065,21.94418389
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,fru,7.2547125,7.834571213
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,fwe,2.01E-08,0.0002971081322
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,ior,0.0103280745,0.1035215611
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,ldu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,mru,4.35E-08,0.04359603727
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,ozd,5.23E-12,5.19E-06
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,pco,0.0030905619,3.048264395
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,pma,2.52E-07,32.02181445
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,swe,0.00105678465,1.3517189
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,tre,0.0115795695,2.050524881
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,ecs,75.06223922,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Confection,IN,pef,82.10786859,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,acd,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,cch,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,fru,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,fwe,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ior,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ldu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,mru,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ozd,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,pco,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,pma,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,swe,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,tre,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ecs,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Distribution,FR,pef,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,acd,0.0008965219423,0.8437739692
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,cch,0.3355335725,10.69271488
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,fru,22.53379953,24.33489365
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,fwe,5.55E-05,0.8185449428
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ior,8.206351495,82.25485959
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ldu,5.2986,0.4331995929
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,mru,7.28E-07,0.729003297
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ozd,4.39E-08,0.04366115353
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,pco,0.000712225046,0.7024775168
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,pma,1.81E-08,2.303924218
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,swe,0.0002552443284,0.3264795556
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,tre,0.00155929461,0.2761218709
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ecs,123.7596542,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,pef,143.2898031,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,acd,0.000105222,0.09903113399
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,cch,0.291994712,9.305227428
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,fru,-0.28571195,-0.3085484943
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,fwe,2.24E-06,0.03300492959
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ior,-0.035174277,-0.3525629164
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ldu,0.00438867,0.0003588061106
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,mru,1.38E-08,0.01385872934
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ozd,-3.98E-11,-3.96E-05
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,pco,0.000260632,0.2570649841
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,pma,1.00E-09,0.1273143935
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,swe,0.00017628275,0.2254808725
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,tre,0.000626989,0.1110280088
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ecs,9.511218318,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,pef,8.385693848,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,acd,0.009072010855,8.538247918
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,cch,1.159911666,36.96382642
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,etf,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,etf-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,fru,13.64126695,14.73159376
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,fwe,3.89E-07,0.005737933245
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,htc,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,htc-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,htn,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,htn-c,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,ior,0.03676492027,0.3685064375
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,ldu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,mru,5.10E-07,0.5108309946
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,ozd,3.29E-10,0.000327304954
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,pco,0.007975072494,7.865925459
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,pma,6.38E-08,8.108158758
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,swe,0.003052196298,3.904022853
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,tre,0.03339816599,5.914189672
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,wtu,0,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,ecs,86.91136751,0
2023-10-24,pr371,chemise,0.25,"[{'id': 'coton', 'share': 1}]",transports,,pef,91.53125767,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,acd,0.01348794726,12.69436726
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,cch,2.30906872,73.58492705
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,etf,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,etf-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,fru,42.08241469,45.44600144
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,fwe,0.0002585115147,3.812877927
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,htc,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,htc-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,htn,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,htn-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,ior,0.4929157468,4.940650612
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,ldu,7.924989916,0.6479263212
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,mru,6.81E-06,6.822833069
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,ozd,1.03E-07,0.1025173854
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,pco,0.007677353312,7.572280869
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,pma,2.91E-07,37.03369379
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,swe,0.002484641216,3.178070852
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,tre,0.01556443826,2.756170505
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,wtu,0.2584029202,1.61773607
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,ecs,175.1534853,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Matières premières,CN,pef,214.388426,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,acd,0.003584388009,3.373496124
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,cch,0.4229652173,13.47896855
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,etf,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,etf-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,fru,4.26957342,4.610834269
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,fwe,8.85E-09,0.0001305405849
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,htc,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,htc-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,htn,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,htn-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,ior,0.00577362042,0.0578708257
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,ldu,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,mru,3.41E-08,0.03410458392
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,ozd,2.52E-13,2.51E-07
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,pco,0.00259654914,2.561012705
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,pma,1.33E-07,16.88874286
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,swe,0.0009417454286,1.204573794
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,tre,0.01027728116,1.819914006
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,wtu,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,ecs,38.52193006,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Filature,CN,pef,47.97722203,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,acd,0.02962359918,27.88065822
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,cch,2.881060004,91.81302767
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,etf,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,etf-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,fru,30.35324179,32.77933266
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,fwe,8.43E-08,0.001243080959
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htc,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htc-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htn,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,htn-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ior,0.04321198704,0.4331274293
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ldu,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,mru,1.82E-07,0.1824029636
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ozd,2.19E-11,2.17E-05
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,pco,0.0129307085,12.75373851
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,pma,1.05E-06,133.9771737
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,swe,0.004421517738,5.655503318
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,tre,0.04844816013,8.579261758
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,wtu,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,ecs,274.7564468,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Tissage & Tricotage,IN,pef,343.5339427,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,acd,0.02927389981,27.55153385
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,cch,3.907542248,124.5247527
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,etf,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,etf-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,fru,31.15147058,33.64136272
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,fwe,7.35E-05,1.08424261
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htc,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htc-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htn,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,htn-c,0,0
2023-10-24,master,chemise,0.25,"[{'id': 'pet', 'share': 1}]",Ennoblissement,IN,ior,0.02875219472,0.2881923521
